id,product,narrative,gpt_4o_prediction,time-gpt-4o,gpt_4o_mini_prediction,time-gpt-4o-mini,claude_3_5_sonnet_prediction,time-claude-3-5-sonnet-latest,claude_3_5_haiku_prediction,time-claude-3-5-haiku-latest,deepseek-chat_prediction,time-deepseek-chat,gemini-2.0-flash_prediction,time-gemini-2.0-flash,gemini-2.0-flash-lite_prediction,time-gemini-2.0-flash-lite,gemini-1.5-pro_prediction,time-gemini-1.5-pro,gemini-1.5-flash_prediction,time-gemini-1.5-flash,claude-3-7-sonnet_prediction,time-claude-3-7-sonnet-latest,gpt-4.5-preview_prediction,time-gpt-4.5-preview-2025-02-27,gpt-o1_prediction,time-o1-2024-12-17,gpt-o3-mini_prediction,time-o3-mini-2025-01-31,deepseek-reasoner_prediction,time-deepseek-reasoner
913,credit_card,tried contact paypal twice im getting answer credit balance owed add showing owe credit card two charge charged twice charge representative appear know resolve problem able see problem im unable resolve company want get using paypal trying pay card close still show amount oh dont make sense,credit_card,0.6679,credit_card,0.7508,credit_card,1.828,credit_card,2.0766,credit_card,5.4165,credit_card,0.6062,credit_card,0.7389,credit_card,1.0114,credit_card,0.8024,credit_card,0.8032,credit_card,1.3176,credit_card,3.2305,credit_card,18.9205,credit_card,16.622
914,debt_collection,called nephew disclosed personal information associated credit report read personal email email sent prior maintenance man told dont pay going take action addition disclose management team notified due maintenance man touched inappropriately pregnant advised apartment complex issue never resolved turned third party disclosing personal credit information someone else,credit_reporting,0.8577,credit_reporting,5.1616,credit_reporting,1.5246,credit_reporting,1.7269,credit_reporting,37.4688,credit_reporting,0.6298,credit_reporting,0.614,credit_reporting,0.6157,credit_reporting,0.5508,credit_reporting,2.1457,credit_reporting,1.4988,credit_reporting,4.6409,credit_reporting,4.812,credit_reporting,15.0296
915,credit_reporting,done pic upload send title look date week paid got title experian bother change based info experian date still old acct experian system paid wanted dispute experian could let dispute thru online call another use experian accused making payment uh longer use starting thru autopay,credit_reporting,0.7081,credit_reporting,0.6037,credit_reporting,1.6243,credit_reporting,1.3185,credit_reporting,4.5982,credit_reporting,0.6698,credit_reporting,0.7546,credit_reporting,1.0042,credit_reporting,0.9486,credit_reporting,0.8922,credit_reporting,1.0776,credit_reporting,2.822,credit_reporting,3.437,credit_reporting,16.8728
916,credit_card,credit card sam club almost year time caught fraudulent activity twice caught thought everything fine tried use reward point told could use online go store told reward showed mailing received reward informed reward system hacked put hold reward month upset took conversation employee using reward find could system hacked even concerned fact fraudulent activity time looking fraudulent charge pay good,credit_card,1.0116,credit_card,1.0105,credit_card,1.8299,credit_card,2.2763,credit_card,3.8877,credit_card,0.6993,credit_card,0.8356,credit_card,0.8535,credit_card,0.5574,credit_card,0.8007,credit_card,1.1441,credit_card,2.3328,credit_card,2.647,credit_card,13.1905
917,retail_banking,able close deposit checking account online read legal disclosure orally reopening provisional credit error resolution added online system writing reason closing account wait phone cue get customer service representative annoying company heavily involving technology,retail_banking,0.6585,retail_banking,0.6026,retail_banking,1.6061,retail_banking,1.5066,retail_banking,6.2506,retail_banking,0.8006,retail_banking,0.5985,retail_banking,0.6337,retail_banking,0.6524,retail_banking,0.8576,retail_banking,1.1077,retail_banking,3.2571,retail_banking,2.7389,retail_banking,15.9651
918,retail_banking,pnc made change banking account preventing linking service toy account receive money,retail_banking,1.0605,retail_banking,0.9123,retail_banking,1.7869,retail_banking,1.745,retail_banking,5.6278,retail_banking,0.5981,retail_banking,0.7833,retail_banking,0.6978,retail_banking,0.5828,retail_banking,2.0782,retail_banking,1.5646,retail_banking,2.7458,retail_banking,2.2269,retail_banking,14.6114
919,debt_collection,certified letter mailed healthcare collection certified letter received healthcare collection date still received response company supporting documentation prove owe debt unaware debt never received documentation stating owed debt became aware debt ordered credit report recently ample time respond letter provide necessary proof requested,debt_collection,0.8109,debt_collection,0.7002,debt_collection,1.5942,debt_collection,1.8012,debt_collection,5.9038,debt_collection,0.6028,debt_collection,0.7903,debt_collection,0.699,debt_collection,0.5949,debt_collection,1.0029,debt_collection,1.2004,debt_collection,3.0467,debt_collection,2.6542,debt_collection,12.4738
920,credit_card,avant credit card year balance never go balance paid last year balance changing called never understand speak understand english beyond frustrated company please please help,credit_card,0.602,credit_card,1.3201,credit_card,1.8314,credit_card,2.2672,credit_card,10.6395,credit_card,0.6331,credit_card,0.7007,credit_card,0.9249,credit_card,0.5998,credit_card,0.8012,credit_card,1.4552,credit_card,3.8787,credit_card,3.6518,credit_card,12.4601
921,credit_reporting,decided get credit pulled due couple bill continued receive mail never heard place therefore suspected identity theft reviewed report caught surprise couple thing never opened life thing listed application mine please remove unknown item report,credit_reporting,1.1175,credit_reporting,0.7028,credit_reporting,1.7205,credit_reporting,1.7022,credit_reporting,4.906,credit_reporting,0.6488,credit_reporting,0.7035,credit_reporting,0.7786,credit_reporting,0.6967,credit_reporting,0.8131,credit_reporting,1.4749,credit_reporting,3.6641,credit_reporting,3.3547,credit_reporting,11.8854
922,credit_card,paid owed credit card american express blue cash card charged interest balance card,credit_card,2.2426,credit_card,0.6052,credit_card,1.5232,credit_card,1.9829,credit_card,5.5193,credit_card,0.804,credit_card,0.7315,credit_card,0.8024,credit_card,0.5952,credit_card,1.9121,credit_card,1.125,credit_card,3.2572,credit_card,3.3632,credit_card,17.8213
923,mortgages_and_loans,paid almost sl say delinquent lai cheat way foreclosed take people home make look like right way business make money fraudulent foreclosure fraudulent late fee cheat use strategy take propkes home exude foreclose,mortgages_and_loans,0.796,mortgages_and_loans,0.5713,mortgages_and_loans,1.5473,mortgages_and_loans,1.9568,mortgages_and_loans,4.9907,mortgages_and_loans,0.6987,mortgages_and_loans,0.7749,mortgages_and_loans,0.8029,mortgages_and_loans,0.5962,mortgages_and_loans,0.8621,mortgages_and_loans,1.5158,mortgages_and_loans,2.6578,mortgages_and_loans,2.4598,mortgages_and_loans,23.7205
924,debt_collection,settled debt forced chargeoff company would work financial situation became compromised paid agreed upon payment time arvest bank change credit information settled still reporting balance owed negatively reporting charge report monthly settlement completed,debt_collection,0.6163,credit_reporting,0.7374,debt_collection,2.2205,debt_collection,1.6275,debt_collection,5.1278,credit_reporting,0.7359,debt_collection,0.5802,debt_collection,0.9576,credit_reporting,0.601,debt_collection,0.7803,credit_reporting,2.0024,credit_reporting,6.225,credit_reporting,4.9813,credit_reporting,16.7771
925,debt_collection,filing dispute regard incorrect item credit report account opened name result identity theft filed report ftc investigation item deemed result identity theft since removed credit report balance account,credit_reporting,0.6037,credit_reporting,0.5543,credit_reporting,1.3218,credit_reporting,1.9341,credit_reporting,6.4408,credit_reporting,0.6025,credit_reporting,0.5923,credit_reporting,0.8539,credit_reporting,0.7109,credit_reporting,1.9956,credit_reporting,1.532,credit_reporting,2.8326,credit_reporting,2.8546,credit_reporting,14.2111
926,debt_collection,paid debt bill owed credit management control dynamic recovery solution put debt credit report still owed reach said trying collect debt anything company,debt_collection,1.1154,debt_collection,0.6809,debt_collection,1.419,debt_collection,1.8331,debt_collection,5.2139,debt_collection,0.6629,debt_collection,0.6275,debt_collection,0.7012,debt_collection,0.5818,debt_collection,0.9003,debt_collection,6.0927,debt_collection,5.8095,debt_collection,1.9117,debt_collection,17.5924
927,credit_reporting,question inquires credit report true order pull someone credit report need permissible purpose case company pull credit report without authorization never authorized inquiry never authorized inquiry never authorized inquiry never authorized inquiry never authorized inquiry never authorized inquiry never authorized inquiry understanding law right authorize company pull credit report please delete inquiry today thanks,credit_reporting,0.7062,credit_reporting,0.7345,credit_reporting,1.1892,credit_reporting,1.6234,credit_reporting,26.2038,credit_reporting,0.6216,credit_reporting,0.9099,credit_reporting,0.8006,credit_reporting,0.72,credit_reporting,0.8048,credit_reporting,1.5603,credit_reporting,1.5219,credit_reporting,2.2381,credit_reporting,16.8982
928,credit_card,enrolled automatic payment comenity capital bank represents bj perk world mastercard account use withdrew amount included owed statement balance charge yet billed statement called questioned could offer explanation credit applied account fraudulent charge find unacceptable hopefully illegal,credit_card,0.707,credit_card,0.7401,credit_card,1.3444,credit_card,1.1144,credit_card,16.8845,credit_card,0.6797,credit_card,0.7822,credit_card,0.8021,credit_card,0.7909,credit_card,2.0265,credit_card,1.5934,credit_card,3.5654,credit_card,2.3833,credit_card,20.1738
929,credit_reporting,information reported credit report collection information belong account reported credit report always insurance unaware getting collection account full insurance,credit_reporting,0.9143,credit_reporting,0.7254,credit_reporting,1.6282,credit_reporting,1.6253,credit_reporting,3.9845,credit_reporting,0.7021,credit_reporting,0.7227,credit_reporting,0.8052,credit_reporting,0.5963,credit_reporting,0.8105,credit_reporting,2.0241,credit_reporting,4.4861,credit_reporting,6.6838,credit_reporting,11.9083
930,retail_banking,money hold zelle card reader company keep telling bank holding money called numerous time trouble shot problem representative well two party result,retail_banking,0.8094,retail_banking,1.5036,retail_banking,2.6495,retail_banking,1.9346,retail_banking,5.4148,retail_banking,0.6164,retail_banking,0.9034,retail_banking,0.9078,retail_banking,0.6986,retail_banking,0.8922,retail_banking,1.7897,retail_banking,3.1818,retail_banking,3.4579,retail_banking,14.0103
931,debt_collection,received alert credit monitoring app staring new collection placed account creditor received phone call written notice debt owed credit score sudden lowered point debt informed given time dispute spoke company c system stated type notice mailed ever contacted regarding called debt,debt_collection,0.7058,debt_collection,0.608,debt_collection,1.1136,debt_collection,1.8105,debt_collection,4.0838,debt_collection,0.583,debt_collection,0.7334,debt_collection,0.9075,debt_collection,0.7006,debt_collection,0.9223,debt_collection,1.3416,debt_collection,10.1755,debt_collection,2.7623,debt_collection,22.7075
932,credit_reporting,major credit bureau reporting medical bill infringing hipaa protection rule also reporting balance credit card even credit card paid full every month since requested personal information sold distribute advertiser xxxxredit score unfair practice must investigate,credit_reporting,0.6036,credit_reporting,0.6079,credit_reporting,2.0351,credit_reporting,1.2001,credit_reporting,4.573,credit_reporting,0.6101,credit_reporting,0.8723,credit_reporting,0.8023,credit_reporting,0.5898,credit_reporting,1.9708,credit_reporting,2.6752,credit_reporting,9.7246,credit_reporting,3.443,credit_reporting,21.6852
933,mortgages_and_loans,applied refinancing amerisave mortgage offered low refinancing rate disclose refinancing fee allowed amerisave mortgage put hard inquiry credit report agreed work disclosing fee prior putting hard inquiry one credit report deceiving practice also negatively affect client credit rating,mortgages_and_loans,0.8083,mortgages_and_loans,1.6232,mortgages_and_loans,1.8331,mortgages_and_loans,2.1727,mortgages_and_loans,4.8305,mortgages_and_loans,0.6894,mortgages_and_loans,0.8494,mortgages_and_loans,0.9052,mortgages_and_loans,0.7101,mortgages_and_loans,0.9488,mortgages_and_loans,1.6877,mortgages_and_loans,2.5734,mortgages_and_loans,1.6241,mortgages_and_loans,15.6644
934,credit_reporting,disputed account account provided evidence yet,credit_reporting,0.8094,credit_reporting,0.7646,credit_reporting,1.3185,credit_reporting,1.1135,credit_reporting,8.6309,debt_collection,0.703,debt_collection,0.6738,credit_reporting,0.8006,credit_reporting,0.5525,credit_reporting,0.7908,credit_reporting,1.4502,credit_reporting,5.8843,credit_reporting,6.2203,credit_reporting,17.7729
